Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,15,"0,36",2097152,71093,"3,39",0,0,28,0,0,8
04.01.2016 00:05:00,2,0,13,"0,32",2097152,71093,"3,39",0,0,28,0,1,8
04.01.2016 00:10:00,2,0,28,"0,68",2097152,268226,"12,79",0,2,28,1,12,8
04.01.2016 00:15:00,2,0,15,"0,37",2097152,209505,"9,99",0,0,28,0,0,8
04.01.2016 00:20:00,2,0,13,"0,31",2097152,75288,"3,59",0,0,28,0,0,8
04.01.2016 00:25:00,2,0,13,"0,33",2097152,63963,"3,05",0,0,28,0,0,8
04.01.2016 00:30:00,2,0,15,"0,37",2097152,37539,"1,79",0,0,28,3,3,8
04.01.2016 00:35:00,2,0,15,"0,36",2097152,42992,"2,05",0,0,28,1,1,8
04.01.2016 00:40:00,2,0,14,"0,33",2097152,52848,"2,52",0,0,28,0,0,8
04.01.2016 00:45:00,2,0,15,"0,37",2097152,68157,"3,25",0,0,28,4,4,8
04.01.2016 00:50:00,2,0,15,"0,35",2097152,63963,"3,05",0,0,28,1,1,8
04.01.2016 00:55:00,2,0,14,"0,33",2097152,82208,"3,92",0,0,28,0,0,8
04.01.2016 01:00:00,2,0,15,"0,35",2097152,61237,"2,92",0,0,28,0,0,8
04.01.2016 01:05:00,2,0,15,"0,36",2097152,52848,"2,52",0,1,28,0,1,8
04.01.2016 01:10:00,2,0,13,"0,33",2097152,92065,"4,39",0,0,28,0,0,8
04.01.2016 01:15:00,2,0,15,"0,37",2097152,36071,"1,72",0,0,28,0,0,8
04.01.2016 01:20:00,2,0,15,"0,35",2097152,52848,"2,52",0,0,28,4,4,8
04.01.2016 01:25:00,2,0,14,"0,33",2097152,72352,"3,45",0,0,28,0,0,8
04.01.2016 01:30:00,2,0,15,"0,35",2097152,47186,"2,25",0,0,28,0,0,8
04.01.2016 01:35:00,2,0,15,"0,35",2097152,65431,"3,12",0,1,28,1,1,8
04.01.2016 01:40:00,2,0,13,"0,33",2097152,84935,"4,05",0,0,28,3,3,8
04.01.2016 01:45:00,2,0,15,"0,36",2097152,101712,"4,85",0,0,28,0,0,8
04.01.2016 01:50:00,2,0,14,"0,35",2097152,62705,"2,99",0,0,28,0,1,8
04.01.2016 01:55:00,2,0,14,"0,33",2097152,68157,"3,25",0,1,28,4,4,8
04.01.2016 02:00:00,2,0,15,"0,37",2097152,58511,"2,79",0,0,28,2,2,8
04.01.2016 02:05:00,2,0,15,"0,36",2097152,69625,"3,32",0,0,28,1,1,8
04.01.2016 02:10:00,2,0,13,"0,33",2097152,63963,"3,05",0,0,28,0,0,8
04.01.2016 02:15:00,2,0,16,"0,38",2097152,68157,"3,25",0,1,28,6,6,8
04.01.2016 02:20:00,2,0,14,"0,35",2097152,48654,"2,32",0,0,28,0,1,8
04.01.2016 02:25:00,2,0,13,"0,32",2097152,73820,"3,52",0,0,28,0,1,8
04.01.2016 02:30:00,2,0,15,"0,36",2097152,54316,"2,59",0,0,28,3,3,8
04.01.2016 02:35:00,2,0,15,"0,37",2097152,65431,"3,12",0,0,28,4,4,8
04.01.2016 02:40:00,2,0,14,"0,33",2097152,62705,"2,99",0,0,28,0,0,8
04.01.2016 02:45:00,2,0,15,"0,36",2097152,50122,"2,39",0,0,28,0,0,8
04.01.2016 02:50:00,2,0,15,"0,36",2097152,62705,"2,99",0,0,28,4,4,8
04.01.2016 02:55:00,2,0,13,"0,33",2097152,48654,"2,32",0,0,28,0,0,8
04.01.2016 03:00:00,2,0,15,"0,36",2097152,82208,"3,92",0,0,28,0,0,8
04.01.2016 03:05:00,2,0,15,"0,36",2097152,62705,"2,99",0,0,28,1,1,8
04.01.2016 03:10:00,2,0,14,"0,33",2097152,51380,"2,45",0,0,28,0,0,8
04.01.2016 03:15:00,2,0,15,"0,36",2097152,104648,"4,99",0,0,28,0,0,8
04.01.2016 03:20:00,2,0,14,"0,35",2097152,72352,"3,45",0,0,28,0,1,8
04.01.2016 03:25:00,2,0,14,"0,34",2097152,66899,"3,19",0,0,28,0,0,8
04.01.2016 03:30:00,2,0,23,"0,54",2097152,201117,"9,59",0,25,28,3,3,8
04.01.2016 03:35:00,2,0,14,"0,35",2097152,104648,"4,99",0,0,28,1,1,8
04.01.2016 03:40:00,2,0,13,"0,32",2097152,71093,"3,39",0,0,28,0,0,8
04.01.2016 03:45:00,2,0,15,"0,36",2097152,69625,"3,32",0,0,28,0,0,8
04.01.2016 03:50:00,2,0,15,"0,36",2097152,76546,"3,65",0,0,28,4,4,8
04.01.2016 03:55:00,2,0,13,"0,32",2097152,63963,"3,05",0,0,28,0,0,8
04.01.2016 04:00:00,2,0,15,"0,36",2097152,51380,"2,45",0,0,28,1,1,8
04.01.2016 04:05:00,2,0,15,"0,36",2097152,65431,"3,12",0,0,28,1,1,8
04.01.2016 04:10:00,2,0,13,"0,32",2097152,62705,"2,99",0,0,28,0,0,8
04.01.2016 04:15:00,2,0,15,"0,36",2097152,44460,"2,12",0,0,28,0,1,8
04.01.2016 04:20:00,2,0,14,"0,35",2097152,71093,"3,39",0,0,28,2,2,8
04.01.2016 04:25:00,2,0,13,"0,33",2097152,62705,"2,99",0,0,28,0,0,8
