Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
29.01.2016 12:45:00,1,0,1,"0,01",4194304,3145728,75,1,1,20,1,1,8
29.01.2016 12:50:00,1,0,634,"27,64",4194304,2353843,"56,12",1270,620,20,0,0,8
29.01.2016 12:55:00,1,0,869,"37,84",4194304,1764544,"42,07",3922,1635,20,0,0,8
29.01.2016 13:00:00,1,0,286,"12,5",4194304,1979292,"47,19",16,567,20,0,0,8
29.01.2016 13:05:00,1,0,282,"12,28",4194304,734842,"17,52",2,517,20,0,0,8
29.01.2016 13:10:00,1,0,285,"12,44",4194304,295698,"7,05",15,537,20,0,0,8
29.01.2016 13:15:00,1,0,288,"12,57",4194304,276405,"6,59",1,537,20,0,0,8
29.01.2016 13:20:00,1,0,316,"13,77",4194304,206360,"4,92",644,622,20,0,0,8
29.01.2016 13:25:00,1,0,719,"31,03",4194304,1006214,"23,99",1970,554,20,0,0,8
29.01.2016 13:30:00,1,0,628,"26,92",4194304,1498205,"35,72",885,548,20,0,0,8
29.01.2016 13:35:00,1,0,252,"11,01",4194304,718065,"17,12",18,596,20,0,0,8
29.01.2016 13:40:00,1,0,248,"10,84",4194304,362807,"8,65",2,565,20,0,0,8
29.01.2016 13:45:00,1,0,347,"15,13",4194304,427400,"10,19",652,584,20,0,0,8
29.01.2016 13:50:00,1,0,611,"26,12",4194304,1598869,"38,12",1283,521,20,0,0,8
29.01.2016 13:55:00,1,0,338,"14,74",4194304,830053,"19,79",910,524,20,41,0,8
29.01.2016 14:00:00,1,0,339,"14,78",4194304,662281,"15,79",240,808,20,13,1,8
29.01.2016 14:05:00,1,0,1156,"49,64",4194304,1014602,"24,19",256,5398,20,807,17,8
29.01.2016 14:10:00,1,0,754,"32,14",4194304,1900859,"45,32",1034,742,20,0,0,8
29.01.2016 14:15:00,1,0,702,"29,61",4194304,1962515,"46,79",417,628,20,0,0,8
29.01.2016 14:20:00,1,0,282,"12,3",4194304,1011666,"24,12",3,517,20,0,0,8
29.01.2016 14:25:00,1,0,288,"12,58",4194304,424464,"10,12",2,541,20,0,0,8
29.01.2016 14:30:00,1,0,288,"12,58",4194304,379585,"9,05",2,534,20,0,0,8
29.01.2016 14:35:00,1,0,287,"12,54",4194304,293182,"6,99",2,515,20,0,0,8
29.01.2016 14:40:00,1,0,289,"12,63",4194304,346030,"8,25",1,534,20,0,0,8
29.01.2016 14:45:00,1,0,288,"12,58",4194304,444177,"10,59",2,541,20,0,0,8
29.01.2016 14:50:00,1,0,287,"12,52",4194304,360291,"8,59",1,535,20,0,0,8
29.01.2016 14:55:00,1,0,289,"12,59",4194304,351902,"8,39",1,544,20,0,0,8
29.01.2016 15:00:00,1,0,289,"12,6",4194304,402234,"9,59",5,546,20,0,0,8
