Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,36,"0,79",4194304,446693,"10,65",0,3,28,4,1,2
04.01.2016 00:05:00,2,0,29,"0,64",4194304,486120,"11,59",0,2,28,4,2,2
04.01.2016 00:10:00,2,0,31,"0,69",4194304,483184,"11,52",0,2,28,4,1,2
04.01.2016 00:15:00,2,0,33,"0,72",4194304,326736,"7,79",0,2,28,4,2,2
04.01.2016 00:20:00,2,0,35,"0,76",4194304,374132,"8,92",0,1,28,4,2,2
04.01.2016 00:25:00,2,0,29,"0,65",4194304,460954,"10,99",0,2,28,4,1,2
04.01.2016 00:30:00,2,0,31,"0,69",4194304,315412,"7,52",0,1,28,4,1,2
04.01.2016 00:35:00,2,0,33,"0,73",4194304,455082,"10,85",0,1,28,4,2,2
04.01.2016 00:40:00,2,0,33,"0,72",4194304,502897,"11,99",0,1,28,4,1,2
04.01.2016 00:45:00,2,0,30,"0,66",4194304,494508,"11,79",0,2,28,4,1,2
04.01.2016 00:50:00,2,0,32,"0,7",4194304,351902,"8,39",0,1,28,4,2,2
04.01.2016 00:55:00,2,0,32,"0,7",4194304,377068,"8,99",0,2,28,4,1,2
04.01.2016 01:00:00,2,0,44,"0,98",4194304,385457,"9,19",0,144,28,4,15,2
04.01.2016 01:05:00,2,0,32,"0,72",4194304,662281,"15,79",0,3,28,4,2,2
04.01.2016 01:10:00,2,0,31,"0,69",4194304,449629,"10,72",0,2,28,4,1,2
04.01.2016 01:15:00,2,0,31,"0,7",4194304,460954,"10,99",0,2,28,4,1,2
04.01.2016 01:20:00,2,0,34,"0,76",4194304,343513,"8,19",0,1,28,4,2,2
04.01.2016 01:25:00,2,0,32,"0,71",4194304,368679,"8,79",0,2,28,4,1,2
04.01.2016 01:30:00,2,0,29,"0,64",4194304,502897,"11,99",0,1,28,4,1,2
04.01.2016 01:35:00,2,0,30,"0,67",4194304,494508,"11,79",0,2,28,4,2,2
04.01.2016 01:40:00,2,0,30,"0,66",4194304,452565,"10,79",0,2,28,4,1,2
04.01.2016 01:45:00,2,0,33,"0,72",4194304,393845,"9,39",0,1,28,4,1,2
04.01.2016 01:50:00,2,0,33,"0,73",4194304,502897,"11,99",0,1,28,4,2,2
04.01.2016 01:55:00,2,0,31,"0,69",4194304,435788,"10,39",0,2,28,4,1,2
04.01.2016 02:00:00,2,0,33,"0,74",4194304,502897,"11,99",0,1,28,4,1,2
04.01.2016 02:05:00,2,0,35,"0,77",4194304,419011,"9,99",0,2,28,4,2,2
04.01.2016 02:10:00,2,0,29,"0,65",4194304,536451,"12,79",0,1,28,4,1,2
04.01.2016 02:15:00,2,0,31,"0,69",4194304,377068,"8,99",0,2,28,4,1,2
