Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,164,"3,59",8388608,1228931,"14,65",0,3,104,292,255,4
04.01.2016 00:05:00,2,0,190,"4,14",8388608,1374893,"16,39",0,14,104,297,265,4
04.01.2016 00:10:00,2,0,164,"3,59",8388608,1324561,"15,79",0,4,104,290,252,4
04.01.2016 00:15:00,2,0,167,"3,64",8388608,1291007,"15,39",0,4,104,286,244,4
04.01.2016 00:20:00,2,0,172,"3,76",8388608,1363149,"16,25",0,6,104,288,248,4
04.01.2016 00:25:00,2,0,169,"3,68",8388608,1346372,"16,05",0,3,104,291,253,4
04.01.2016 00:30:00,2,0,164,"3,57",8388608,1312817,"15,65",0,4,104,287,248,4
04.01.2016 00:35:00,2,0,166,"3,62",8388608,1156789,"13,79",0,7,104,293,254,4
04.01.2016 00:40:00,2,0,170,"3,71",8388608,1067031,"12,72",0,4,104,291,254,4
04.01.2016 00:45:00,2,0,195,"4,26",8388608,1698693,"20,25",0,148,104,302,484,4
04.01.2016 00:50:00,2,0,168,"3,67",8388608,1329594,"15,85",0,7,104,287,248,4
04.01.2016 00:55:00,2,0,168,"3,66",8388608,1156789,"13,79",0,3,104,290,250,4
04.01.2016 01:00:00,2,0,162,"3,53",8388608,1156789,"13,79",0,4,104,296,255,4
04.01.2016 01:05:00,2,0,163,"3,55",8388608,1207121,"14,39",0,7,104,279,240,4
04.01.2016 01:10:00,2,0,164,"3,57",8388608,1134140,"13,52",0,4,104,290,250,4
04.01.2016 01:15:00,2,0,162,"3,55",8388608,1173566,"13,99",0,4,104,286,246,4
04.01.2016 01:20:00,2,0,165,"3,61",8388608,1156789,"13,79",0,6,104,287,249,4
04.01.2016 01:25:00,2,0,164,"3,58",8388608,1291007,"15,39",0,4,104,284,245,4
04.01.2016 01:30:00,2,0,162,"3,54",8388608,1044382,"12,45",0,3,104,297,256,4
04.01.2016 01:35:00,2,0,165,"3,6",8388608,1228931,"14,65",0,7,104,295,254,4
04.01.2016 01:40:00,2,0,162,"3,53",8388608,1285135,"15,32",0,3,104,289,249,4
04.01.2016 01:45:00,2,0,161,"3,52",8388608,1240675,"14,79",0,3,104,288,248,4
04.01.2016 01:50:00,2,0,162,"3,53",8388608,1173566,"13,99",0,6,104,285,249,4
04.01.2016 01:55:00,2,0,163,"3,56",8388608,1027604,"12,25",0,3,104,279,242,4
04.01.2016 02:00:00,2,0,160,"3,48",8388608,1228931,"14,65",0,3,104,296,258,4
04.01.2016 02:05:00,2,0,161,"3,51",8388608,1296040,"15,45",0,7,104,289,252,4
04.01.2016 02:10:00,2,0,167,"3,64",8388608,1223898,"14,59",0,4,104,299,251,4
04.01.2016 02:15:00,2,0,163,"3,57",8388608,1262486,"15,05",0,3,104,282,243,4
04.01.2016 02:20:00,2,0,164,"3,59",8388608,1268358,"15,12",0,6,104,287,249,4
04.01.2016 02:25:00,2,0,163,"3,56",8388608,1396703,"16,65",0,4,104,288,249,4
04.01.2016 02:30:00,2,0,162,"3,53",8388608,1408447,"16,79",0,3,104,291,254,4
04.01.2016 02:35:00,2,0,161,"3,53",8388608,1223898,"14,59",0,7,104,291,255,4
04.01.2016 02:40:00,2,0,165,"3,6",8388608,1207121,"14,39",0,3,104,295,252,4
04.01.2016 02:45:00,2,0,161,"3,52",8388608,1140012,"13,59",0,4,104,291,249,4
04.01.2016 02:50:00,2,0,161,"3,51",8388608,1447035,"17,25",0,7,104,292,252,4
04.01.2016 02:55:00,2,0,161,"3,51",8388608,1173566,"13,99",0,4,104,295,255,4
04.01.2016 03:00:00,2,0,155,"3,38",8388608,1223898,"14,59",0,3,104,289,252,4
04.01.2016 03:05:00,2,0,185,"4,04",8388608,1363149,"16,25",0,15,104,291,259,4
04.01.2016 03:10:00,2,0,162,"3,55",8388608,1223898,"14,59",0,3,104,281,244,4
04.01.2016 03:15:00,2,0,176,"3,85",8388608,1039349,"12,39",0,6,104,285,249,4
04.01.2016 03:20:00,2,0,164,"3,58",8388608,1324561,"15,79",0,7,104,291,252,4
04.01.2016 03:25:00,2,0,161,"3,51",8388608,1324561,"15,79",0,4,104,290,247,4
04.01.2016 03:30:00,2,0,158,"3,45",8388608,1307784,"15,59",0,3,104,288,251,4
04.01.2016 03:35:00,2,0,161,"3,51",8388608,1391670,"16,59",0,6,104,289,250,4
04.01.2016 03:40:00,2,0,164,"3,57",8388608,1346372,"16,05",0,4,104,291,255,4
04.01.2016 03:45:00,2,0,160,"3,49",8388608,1469684,"17,52",0,3,104,287,249,4
04.01.2016 03:50:00,2,0,167,"3,65",8388608,1542665,"18,39",0,64,104,289,252,4
04.01.2016 03:55:00,2,0,164,"3,59",8388608,1525888,"18,19",0,3,104,291,254,4
04.01.2016 04:00:00,2,0,158,"3,46",8388608,1408447,"16,79",0,3,104,293,257,4
04.01.2016 04:05:00,2,0,117,"2,56",8388608,1553570,"18,52",0,6,104,164,148,4
04.01.2016 04:10:00,2,0,116,"2,54",8388608,1240675,"14,79",0,2,104,164,148,4
