Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,4,0,403,"4,2",10485760,914358,"8,72",1,5,350,3,3,2
04.01.2016 00:05:00,4,0,621,"6,47",10485760,586154,"5,59",8,83,350,110,119,2
04.01.2016 00:10:00,4,0,669,"6,97",10485760,1543504,"14,72",185,78,350,14,19,2
04.01.2016 00:15:00,4,0,402,"4,19",10485760,1194328,"11,39",1,4,350,4,3,2
04.01.2016 00:20:00,4,0,404,"4,21",10485760,774898,"7,39",1,4,350,3,3,2
04.01.2016 00:25:00,4,0,475,"4,95",10485760,718275,"6,85",0,4,350,3,3,2
04.01.2016 00:30:00,4,0,329,"3,43",10485760,516948,"4,93",1,5,350,3,3,2
04.01.2016 00:35:00,4,0,516,"5,37",10485760,614466,"5,86",1,18,350,19,20,2
04.01.2016 00:40:00,4,0,488,"5,09",10485760,711983,"6,79",1,70,350,85,98,2
04.01.2016 00:45:00,4,0,478,"4,98",10485760,732955,"6,99",0,4,350,3,3,2
04.01.2016 00:50:00,4,0,324,"3,38",10485760,837812,"7,99",1,4,350,3,3,2
04.01.2016 00:55:00,4,0,489,"5,09",10485760,523239,"4,99",0,3,350,4,3,2
04.01.2016 01:00:00,4,0,325,"3,38",10485760,655360,"6,25",1,5,350,4,3,2
04.01.2016 01:05:00,4,0,1036,"10,8",10485760,1892680,"18,05",59,387,350,91,60,2
04.01.2016 01:10:00,4,0,434,"4,52",10485760,1599078,"15,25",1,45,350,49,54,2
04.01.2016 01:15:00,4,0,635,"6,62",10485760,809501,"7,72",1,42,350,55,63,2
04.01.2016 01:20:00,4,0,334,"3,48",10485760,711983,"6,79",11,5,350,6,7,2
04.01.2016 01:25:00,4,0,496,"5,17",10485760,592445,"5,65",7,4,350,3,3,2
04.01.2016 01:30:00,4,0,330,"3,44",10485760,788529,"7,52",1,5,350,3,3,2
04.01.2016 01:35:00,4,0,832,"8,67",10485760,844104,"8,05",1430,60,350,10,250,2
04.01.2016 01:40:00,4,0,591,"6,16",10485760,1207960,"11,52",815,11,350,4,32,2
04.01.2016 01:45:00,4,0,670,"6,98",10485760,921698,"8,79",0,66,350,71,80,2
04.01.2016 01:50:00,4,0,422,"4,4",10485760,851444,"8,12",1,22,350,33,37,2
04.01.2016 01:55:00,4,0,519,"5,41",10485760,691012,"6,59",0,3,350,3,3,2
04.01.2016 02:00:00,4,0,343,"3,58",10485760,676332,"6,45",1,5,350,3,3,2
04.01.2016 02:05:00,4,0,522,"5,45",10485760,670040,"6,39",1,5,350,4,3,2
04.01.2016 02:10:00,4,0,326,"3,4",10485760,628097,"5,99",1,5,350,4,3,2
04.01.2016 02:15:00,4,0,493,"5,13",10485760,523239,"4,99",0,4,350,4,3,2
