Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,145,"3,16",8388608,1005794,"11,99",0,4,28,284,242,8
04.01.2016 00:05:00,2,0,146,"3,19",8388608,1056126,"12,59",0,8,28,286,245,8
04.01.2016 00:10:00,2,0,217,"4,74",8388608,2118124,"25,25",0,16,28,298,887,8
04.01.2016 00:15:00,2,0,142,"3,11",8388608,2498966,"29,79",0,5,28,279,241,8
04.01.2016 00:20:00,2,0,142,"3,1",8388608,1341338,"15,99",0,6,28,279,239,8
04.01.2016 00:25:00,2,0,140,"3,05",8388608,1274230,"15,19",0,5,28,271,232,8
04.01.2016 00:30:00,2,0,144,"3,14",8388608,1123235,"13,39",0,5,28,280,240,8
04.01.2016 00:35:00,2,0,147,"3,2",8388608,871576,"10,39",0,8,28,287,240,8
04.01.2016 00:40:00,2,0,167,"3,65",8388608,972240,"11,59",0,10,28,287,248,8
04.01.2016 00:45:00,2,0,142,"3,11",8388608,1106457,"13,19",0,5,28,279,240,8
04.01.2016 00:50:00,2,0,142,"3,09",8388608,1218026,"14,52",0,7,28,280,240,8
04.01.2016 00:55:00,2,0,145,"3,16",8388608,838022,"9,99",0,5,28,285,241,8
04.01.2016 01:00:00,2,0,142,"3,1",8388608,1100585,"13,12",0,4,28,279,239,8
04.01.2016 01:05:00,2,0,148,"3,22",8388608,972240,"11,59",0,7,28,289,242,8
04.01.2016 01:10:00,2,0,140,"3,06",8388608,921908,"10,99",0,5,28,276,239,8
04.01.2016 01:15:00,2,0,142,"3,1",8388608,1061159,"12,65",0,5,28,281,240,8
04.01.2016 01:20:00,2,0,142,"3,1",8388608,1016699,"12,12",0,7,28,282,241,8
04.01.2016 01:25:00,2,0,142,"3,1",8388608,989017,"11,79",0,5,28,281,241,8
04.01.2016 01:30:00,2,0,148,"3,24",8388608,1257452,"14,99",0,5,28,290,245,8
04.01.2016 01:35:00,2,0,144,"3,15",8388608,1022571,"12,19",0,7,28,283,244,8
04.01.2016 01:40:00,2,0,142,"3,1",8388608,804468,"9,59",0,5,28,288,248,8
04.01.2016 01:45:00,2,0,143,"3,11",8388608,1072903,"12,79",0,5,28,286,247,8
04.01.2016 01:50:00,2,0,146,"3,19",8388608,1207121,"14,39",0,8,28,288,247,8
04.01.2016 01:55:00,2,0,145,"3,16",8388608,1089680,"12,99",0,7,28,293,250,8
04.01.2016 02:00:00,2,0,144,"3,14",8388608,1223898,"14,59",0,5,28,283,246,8
04.01.2016 02:05:00,2,0,144,"3,15",8388608,1123235,"13,39",1,10,28,289,249,8
04.01.2016 02:10:00,2,0,140,"3,06",8388608,1005794,"11,99",0,5,28,281,243,8
04.01.2016 02:15:00,2,0,144,"3,15",8388608,1005794,"11,99",0,5,28,289,245,8
04.01.2016 02:20:00,2,0,142,"3,11",8388608,1156789,"13,79",0,8,28,286,248,8
04.01.2016 02:25:00,2,0,141,"3,08",8388608,1156789,"13,79",0,6,28,281,244,8
04.01.2016 02:30:00,2,0,140,"3,07",8388608,1190343,"14,19",0,5,28,282,243,8
04.01.2016 02:35:00,2,0,143,"3,11",8388608,966368,"11,52",0,8,28,280,242,8
04.01.2016 02:40:00,2,0,139,"3,04",8388608,871576,"10,39",0,5,28,284,246,8
04.01.2016 02:45:00,2,0,142,"3,1",8388608,989017,"11,79",0,6,28,285,248,8
04.01.2016 02:50:00,2,0,141,"3,09",8388608,1218026,"14,52",0,8,28,282,245,8
04.01.2016 02:55:00,2,0,141,"3,08",8388608,955462,"11,39",0,5,28,282,244,8
04.01.2016 03:00:00,2,0,143,"3,12",8388608,1005794,"11,99",0,5,28,285,247,8
04.01.2016 03:05:00,2,0,142,"3,1",8388608,1128268,"13,45",0,8,28,282,245,8
04.01.2016 03:10:00,2,0,140,"3,06",8388608,1190343,"14,19",0,5,28,283,245,8
04.01.2016 03:15:00,2,0,142,"3,11",8388608,972240,"11,59",0,6,28,283,245,8
04.01.2016 03:20:00,2,0,143,"3,12",8388608,932813,"11,12",0,8,28,285,247,8
04.01.2016 03:25:00,2,0,139,"3,04",8388608,932813,"11,12",0,5,28,282,244,8
04.01.2016 03:30:00,2,0,141,"3,08",8388608,1094713,"13,05",0,5,28,281,243,8
04.01.2016 03:35:00,2,0,140,"3,07",8388608,1056126,"12,59",0,7,28,281,243,8
04.01.2016 03:40:00,2,0,140,"3,06",8388608,1123235,"13,39",0,4,28,284,247,8
04.01.2016 03:45:00,2,0,165,"3,59",8388608,1329594,"15,85",489,170,28,280,242,8
04.01.2016 03:50:00,2,0,142,"3,09",8388608,1352244,"16,12",0,8,28,282,245,8
04.01.2016 03:55:00,2,0,140,"3,06",8388608,1178599,"14,05",0,6,28,282,244,8
04.01.2016 04:00:00,2,0,139,"3,04",8388608,916036,"10,92",0,5,28,277,238,8
04.01.2016 04:05:00,2,0,103,"2,25",8388608,1039349,"12,39",0,7,28,166,151,8
04.01.2016 04:10:00,2,0,99,"2,17",8388608,926941,"11,05",0,4,28,166,150,8
04.01.2016 04:15:00,2,0,102,"2,22",8388608,1027604,"12,25",0,5,28,167,152,8
04.01.2016 04:20:00,2,0,98,"2,15",8388608,1083808,"12,92",0,7,28,167,152,8
04.01.2016 04:25:00,2,0,102,"2,24",8388608,1056126,"12,59",0,5,28,168,152,8
04.01.2016 04:30:00,2,0,101,"2,2",8388608,1039349,"12,39",0,5,28,167,151,8
04.01.2016 04:35:00,2,0,102,"2,24",8388608,949590,"11,32",0,7,28,166,150,8
04.01.2016 04:40:00,2,0,122,"2,66",8388608,759169,"9,05",0,10,28,176,161,8
04.01.2016 04:45:00,2,0,101,"2,21",8388608,1140012,"13,59",0,5,28,166,150,8
04.01.2016 04:50:00,2,0,102,"2,22",8388608,1050254,"12,52",0,9,28,167,151,8
04.01.2016 04:55:00,2,0,101,"2,2",8388608,1016699,"12,12",0,5,28,167,151,8
04.01.2016 05:00:00,2,0,103,"2,26",8388608,1094713,"13,05",0,4,28,166,150,8
04.01.2016 05:05:00,2,0,104,"2,27",8388608,966368,"11,52",0,7,28,170,152,8
04.01.2016 05:10:00,2,0,100,"2,18",8388608,1195377,"14,25",0,4,28,166,151,8
04.01.2016 05:15:00,2,0,103,"2,26",8388608,1044382,"12,45",0,4,28,168,151,8
04.01.2016 05:20:00,2,0,103,"2,25",8388608,1005794,"11,99",0,7,28,169,152,8
04.01.2016 05:25:00,2,0,102,"2,22",8388608,1005794,"11,99",0,5,28,167,151,8
04.01.2016 05:30:00,2,0,103,"2,24",8388608,1083808,"12,92",0,4,28,167,151,8
04.01.2016 05:35:00,2,0,104,"2,28",8388608,932813,"11,12",0,7,28,169,152,8
04.01.2016 05:40:00,2,0,100,"2,19",8388608,1056126,"12,59",0,4,28,166,150,8
04.01.2016 05:45:00,2,0,103,"2,25",8388608,1016699,"12,12",0,5,28,168,152,8
04.01.2016 05:50:00,2,0,101,"2,22",8388608,798596,"9,52",0,7,28,167,151,8
