Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,16,"0,36",4194304,114085,"2,72",0,1,28,0,0,2
04.01.2016 00:05:00,2,0,18,"0,41",4194304,94372,"2,25",0,2,28,0,0,2
04.01.2016 00:10:00,2,0,19,"0,43",4194304,94372,"2,25",0,2,28,0,0,2
04.01.2016 00:15:00,2,0,17,"0,37",4194304,189583,"4,52",0,1,28,0,3,2
04.01.2016 00:20:00,2,0,18,"0,41",4194304,133798,"3,19",0,1,28,0,0,2
04.01.2016 00:25:00,2,0,18,"0,4",4194304,108632,"2,59",0,1,28,0,0,2
04.01.2016 00:30:00,2,0,16,"0,37",4194304,139251,"3,32",0,1,28,0,3,2
04.01.2016 00:35:00,2,0,18,"0,4",4194304,114085,"2,72",0,1,28,0,0,2
04.01.2016 00:40:00,2,0,15,"0,34",4194304,97308,"2,32",0,1,28,0,0,2
04.01.2016 00:45:00,2,0,14,"0,32",4194304,58301,"1,39",0,1,28,0,0,2
04.01.2016 00:50:00,2,0,16,"0,35",4194304,127926,"3,05",0,1,28,0,0,2
04.01.2016 00:55:00,2,0,15,"0,35",4194304,127926,"3,05",0,1,28,0,0,2
04.01.2016 01:00:00,2,0,14,"0,32",4194304,117021,"2,79",0,0,28,0,0,2
04.01.2016 01:05:00,2,0,31,"0,68",4194304,169869,"4,05",0,72,28,2,73,2
04.01.2016 01:10:00,2,0,16,"0,36",4194304,536451,"12,79",0,71,28,0,0,2
04.01.2016 01:15:00,2,0,15,"0,33",4194304,203424,"4,85",0,1,28,0,0,2
04.01.2016 01:20:00,2,0,16,"0,37",4194304,100244,"2,39",0,1,28,0,3,2
04.01.2016 01:25:00,2,0,15,"0,35",4194304,119538,"2,85",0,1,28,0,0,2
04.01.2016 01:30:00,2,0,14,"0,32",4194304,52429,"1,25",0,1,28,0,0,2
04.01.2016 01:35:00,2,0,16,"0,36",4194304,111149,"2,65",0,1,28,0,0,2
04.01.2016 01:40:00,2,0,16,"0,36",4194304,75078,"1,79",0,1,28,0,3,2
04.01.2016 01:45:00,2,0,14,"0,32",4194304,63753,"1,52",0,1,28,0,0,2
04.01.2016 01:50:00,2,0,16,"0,36",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 01:55:00,2,0,16,"0,36",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 02:00:00,2,0,15,"0,34",4194304,175741,"4,19",0,1,28,0,1,2
04.01.2016 02:05:00,2,0,17,"0,38",4194304,119538,"2,85",0,2,28,0,0,2
04.01.2016 02:10:00,2,0,16,"0,36",4194304,122474,"2,92",0,1,28,0,3,2
04.01.2016 02:15:00,2,0,15,"0,34",4194304,139251,"3,32",0,1,28,0,5,2
04.01.2016 02:20:00,2,0,16,"0,37",4194304,97308,"2,32",0,1,28,0,0,2
04.01.2016 02:25:00,2,0,16,"0,36",4194304,117021,"2,79",0,1,28,0,0,2
04.01.2016 02:30:00,2,0,15,"0,33",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 02:35:00,2,0,17,"0,37",4194304,130862,"3,12",0,1,28,0,3,2
04.01.2016 02:40:00,2,0,16,"0,36",4194304,133798,"3,19",0,1,28,0,0,2
04.01.2016 02:45:00,2,0,15,"0,33",4194304,147640,"3,52",0,1,28,0,0,2
04.01.2016 02:50:00,2,0,17,"0,37",4194304,114085,"2,72",0,1,28,0,0,2
04.01.2016 02:55:00,2,0,16,"0,36",4194304,105696,"2,52",0,1,28,0,0,2
04.01.2016 03:00:00,2,0,15,"0,34",4194304,97308,"2,32",0,1,28,0,0,2
04.01.2016 03:05:00,2,0,17,"0,38",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 03:10:00,2,0,22,"0,48",4194304,150576,"3,59",0,25,28,0,0,2
04.01.2016 03:15:00,2,0,15,"0,33",4194304,184130,"4,39",0,1,28,0,0,2
04.01.2016 03:20:00,2,0,17,"0,37",4194304,66689,"1,59",0,1,28,0,0,2
04.01.2016 03:25:00,2,0,16,"0,37",4194304,72142,"1,72",0,1,28,0,0,2
04.01.2016 03:30:00,2,0,15,"0,34",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 03:35:00,2,0,17,"0,38",4194304,91855,"2,19",0,1,28,0,3,2
04.01.2016 03:40:00,2,0,17,"0,37",4194304,80531,"1,92",0,1,28,0,0,2
04.01.2016 03:45:00,2,0,15,"0,34",4194304,72142,"1,72",0,1,28,0,2,2
04.01.2016 03:50:00,2,0,17,"0,38",4194304,164417,"3,92",0,1,28,0,3,2
04.01.2016 03:55:00,2,0,17,"0,37",4194304,114085,"2,72",0,2,28,0,0,2
04.01.2016 04:00:00,2,0,15,"0,34",4194304,85983,"2,05",0,1,28,0,0,2
04.01.2016 04:05:00,2,0,18,"0,39",4194304,119538,"2,85",0,1,28,0,0,2
04.01.2016 04:10:00,2,0,17,"0,38",4194304,97308,"2,32",0,1,28,0,0,2
04.01.2016 04:15:00,2,0,15,"0,35",4194304,94372,"2,25",0,1,28,0,1,2
04.01.2016 04:20:00,2,0,17,"0,38",4194304,77595,"1,85",0,1,28,0,0,2
04.01.2016 04:25:00,2,0,17,"0,38",4194304,127926,"3,05",0,1,28,0,0,2
04.01.2016 04:30:00,2,0,15,"0,35",4194304,83467,"1,99",0,1,28,0,0,2
04.01.2016 04:35:00,2,0,18,"0,41",4194304,108632,"2,59",0,1,28,0,0,2
04.01.2016 04:40:00,2,0,15,"0,34",4194304,91855,"2,19",0,1,28,0,0,2
04.01.2016 04:45:00,2,0,14,"0,31",4194304,72142,"1,72",0,1,28,0,0,2
04.01.2016 04:50:00,2,0,16,"0,35",4194304,80531,"1,92",0,1,28,0,0,2
04.01.2016 04:55:00,2,0,15,"0,35",4194304,114085,"2,72",0,1,28,0,0,2
04.01.2016 05:00:00,2,0,14,"0,32",4194304,91855,"2,19",0,1,28,0,0,2
