Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,70,"1,55",8388608,888354,"10,59",0,7,64,5,5,2
04.01.2016 00:05:00,2,0,82,"1,8",8388608,843055,"10,05",0,8,64,6,6,2
04.01.2016 00:10:00,2,0,69,"1,52",8388608,1128268,"13,45",0,7,64,5,5,2
04.01.2016 00:15:00,2,0,70,"1,54",8388608,949590,"11,32",0,7,64,5,5,2
04.01.2016 00:20:00,2,0,70,"1,54",8388608,1039349,"12,39",0,6,64,6,6,2
04.01.2016 00:25:00,2,0,69,"1,51",8388608,854799,"10,19",0,7,64,5,5,2
04.01.2016 00:30:00,2,0,136,"2,97",8388608,1710437,"20,39",0,114,64,24,781,2
04.01.2016 00:35:00,2,0,72,"1,58",8388608,2398303,"28,59",0,8,64,6,6,2
04.01.2016 00:40:00,2,0,69,"1,5",8388608,1207121,"14,39",0,6,64,5,5,2
04.01.2016 00:45:00,2,0,69,"1,52",8388608,888354,"10,59",0,7,64,5,5,2
04.01.2016 00:50:00,2,0,71,"1,56",8388608,871576,"10,39",0,7,64,6,6,2
04.01.2016 00:55:00,2,0,69,"1,52",8388608,754136,"8,99",0,7,64,5,5,2
04.01.2016 01:00:00,2,0,71,"1,56",8388608,1173566,"13,99",0,7,64,5,5,2
04.01.2016 01:05:00,2,0,82,"1,79",8388608,1207121,"14,39",0,9,64,6,6,2
04.01.2016 01:10:00,2,0,68,"1,48",8388608,1207121,"14,39",0,6,64,5,5,2
04.01.2016 01:15:00,2,0,69,"1,52",8388608,1005794,"11,99",0,7,64,5,5,2
04.01.2016 01:20:00,2,0,70,"1,54",8388608,871576,"10,39",0,6,64,6,6,2
04.01.2016 01:25:00,2,0,308,"6,7",8388608,1587125,"18,92",0,9,64,211,24,2
04.01.2016 01:30:00,2,0,77,"1,69",8388608,1425224,"16,99",0,8,64,6,6,2
04.01.2016 01:35:00,2,0,78,"1,71",8388608,1022571,"12,19",0,8,64,7,6,2
