Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,20,"0,44",4194304,156028,"3,72",0,1,58,1,1,1
04.01.2016 00:05:00,2,0,45,1,4194304,880384,"20,99",0,3,58,28,11,1
04.01.2016 00:10:00,2,0,24,"0,54",4194304,360291,"8,59",0,2,58,0,1,1
04.01.2016 00:15:00,2,0,20,"0,44",4194304,125410,"2,99",0,1,58,0,0,1
04.01.2016 00:20:00,2,0,22,"0,5",4194304,100244,"2,39",0,1,58,0,0,1
04.01.2016 00:25:00,2,0,23,"0,51",4194304,127926,"3,05",0,1,58,0,0,1
04.01.2016 00:30:00,2,0,20,"0,45",4194304,130862,"3,12",0,1,58,0,0,1
04.01.2016 00:35:00,2,0,22,"0,48",4194304,105696,"2,52",0,1,58,0,0,1
04.01.2016 00:40:00,2,0,35,"0,77",4194304,178258,"4,25",0,177,58,1,15,1
04.01.2016 00:45:00,2,0,19,"0,42",4194304,444177,"10,59",0,1,58,0,0,1
04.01.2016 00:50:00,2,0,18,"0,39",4194304,197971,"4,72",0,1,58,0,0,1
04.01.2016 00:55:00,2,0,19,"0,42",4194304,119538,"2,85",0,1,58,0,0,1
04.01.2016 01:00:00,2,0,17,"0,38",4194304,60817,"1,45",0,1,58,0,0,1
04.01.2016 01:05:00,2,0,19,"0,43",4194304,102760,"2,45",0,1,58,0,0,1
04.01.2016 01:10:00,2,0,20,"0,45",4194304,97308,"2,32",0,1,58,0,0,1
04.01.2016 01:15:00,2,0,18,"0,4",4194304,136315,"3,25",0,1,58,0,0,1
04.01.2016 01:20:00,2,0,18,"0,41",4194304,153092,"3,65",0,1,58,0,0,1
04.01.2016 01:25:00,2,0,19,"0,43",4194304,117021,"2,79",0,1,58,0,0,1
04.01.2016 01:30:00,2,0,17,"0,38",4194304,122474,"2,92",0,1,58,0,0,1
04.01.2016 01:35:00,2,0,18,"0,41",4194304,127926,"3,05",0,1,58,0,0,1
04.01.2016 01:40:00,2,0,19,"0,43",4194304,102760,"2,45",0,1,58,0,0,1
04.01.2016 01:45:00,2,0,17,"0,39",4194304,139251,"3,32",0,1,58,0,0,1
04.01.2016 01:50:00,2,0,19,"0,43",4194304,108632,"2,59",0,1,58,0,0,1
04.01.2016 01:55:00,2,0,20,"0,45",4194304,60817,"1,45",0,1,58,0,0,1
04.01.2016 02:00:00,2,0,18,"0,4",4194304,100244,"2,39",0,1,58,0,0,1
04.01.2016 02:05:00,2,0,19,"0,43",4194304,147640,"3,52",0,1,58,0,0,1
04.01.2016 02:10:00,2,0,20,"0,45",4194304,111149,"2,65",0,1,58,0,0,1
04.01.2016 02:15:00,2,0,18,"0,4",4194304,85983,"2,05",0,1,58,0,0,1
04.01.2016 02:20:00,2,0,20,"0,43",4194304,125410,"2,99",0,1,58,0,0,1
04.01.2016 02:25:00,2,0,21,"0,46",4194304,105696,"2,52",0,1,58,0,0,1
04.01.2016 02:30:00,2,0,18,"0,41",4194304,85983,"2,05",0,1,58,0,0,1
04.01.2016 02:35:00,2,0,20,"0,44",4194304,139251,"3,32",0,1,58,0,0,1
04.01.2016 02:40:00,2,0,21,"0,47",4194304,108632,"2,59",0,1,58,0,0,1
04.01.2016 02:45:00,2,0,18,"0,41",4194304,100244,"2,39",0,1,58,0,0,1
04.01.2016 02:50:00,2,0,20,"0,45",4194304,102760,"2,45",0,1,58,0,0,1
04.01.2016 02:55:00,2,0,21,"0,47",4194304,139251,"3,32",0,1,58,0,0,1
04.01.2016 03:00:00,2,0,19,"0,43",4194304,117021,"2,79",0,1,58,0,0,1
04.01.2016 03:05:00,2,0,20,"0,46",4194304,158964,"3,79",0,2,58,0,0,1
04.01.2016 03:10:00,2,0,22,"0,48",4194304,72142,"1,72",0,1,58,0,0,1
04.01.2016 03:15:00,2,0,25,"0,55",4194304,184130,"4,39",0,36,58,0,0,1
04.01.2016 03:20:00,2,0,21,"0,46",4194304,130862,"3,12",0,1,58,0,0,1
04.01.2016 03:25:00,2,0,22,"0,49",4194304,125410,"2,99",0,1,58,0,0,1
04.01.2016 03:30:00,2,0,19,"0,43",4194304,122474,"2,92",0,1,58,0,0,1
