Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,35,"0,98",8388608,71303,"0,85",0,8,58,3,8,1
04.01.2016 00:05:00,2,0,55,"1,55",8388608,77175,"0,92",0,11,58,14,31,1
04.01.2016 00:10:00,2,0,37,"1,03",8388608,49493,"0,59",0,6,58,3,8,1
04.01.2016 00:15:00,2,0,37,"1,04",8388608,133379,"1,59",0,6,58,3,8,1
04.01.2016 00:20:00,2,0,61,"1,73",8388608,373293,"4,45",0,98,58,9,278,1
04.01.2016 00:25:00,2,0,36,"1,01",8388608,731487,"8,72",0,6,58,3,8,1
04.01.2016 00:30:00,2,0,36,"1,02",8388608,121635,"1,45",0,6,58,3,8,1
04.01.2016 00:35:00,2,0,38,"1,09",8388608,77175,"0,92",0,6,58,3,8,1
04.01.2016 00:40:00,2,0,35,"0,98",8388608,21810,"0,26",0,6,58,3,8,1
04.01.2016 00:45:00,2,0,36,"1,01",8388608,77175,"0,92",0,6,58,3,8,1
04.01.2016 00:50:00,2,0,36,"1,03",8388608,150156,"1,79",0,6,58,3,8,1
04.01.2016 00:55:00,2,0,36,"1,01",8388608,116602,"1,39",0,6,58,3,8,1
04.01.2016 01:00:00,2,0,34,"0,97",8388608,60398,"0,72",0,6,58,3,8,1
04.01.2016 01:05:00,2,0,42,"1,18",8388608,166933,"1,99",0,7,58,3,14,1
04.01.2016 01:10:00,2,0,35,"0,99",8388608,133379,"1,59",0,6,58,3,8,1
04.01.2016 01:15:00,2,0,34,"0,96",8388608,38588,"0,46",0,6,58,3,8,1
04.01.2016 01:20:00,2,0,35,1,8388608,77175,"0,92",0,6,58,3,8,1
04.01.2016 01:25:00,2,0,34,"0,95",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 01:30:00,2,0,33,"0,94",8388608,116602,"1,39",0,6,58,3,8,1
04.01.2016 01:35:00,2,0,37,"1,04",8388608,88080,"1,05",0,6,58,3,9,1
04.01.2016 01:40:00,2,0,35,"0,99",8388608,127507,"1,52",0,6,58,3,8,1
04.01.2016 01:45:00,2,0,34,"0,95",8388608,161061,"1,92",0,6,58,3,8,1
04.01.2016 01:50:00,2,0,36,"1,02",8388608,205521,"2,45",0,6,58,3,8,1
04.01.2016 01:55:00,2,0,35,"0,98",8388608,104858,"1,25",0,6,58,3,8,1
04.01.2016 02:00:00,2,0,34,"0,95",8388608,121635,"1,45",0,6,58,3,8,1
04.01.2016 02:05:00,2,0,39,"1,1",8388608,99824,"1,19",0,7,58,3,9,1
04.01.2016 02:10:00,2,0,34,"0,98",8388608,60398,"0,72",0,6,58,3,8,1
04.01.2016 02:15:00,2,0,33,"0,95",8388608,110730,"1,32",0,6,58,3,8,1
04.01.2016 02:20:00,2,0,36,"1,02",8388608,188744,"2,25",0,6,58,3,8,1
04.01.2016 02:25:00,2,0,34,"0,98",8388608,138412,"1,65",0,6,58,3,8,1
04.01.2016 02:30:00,2,0,33,"0,95",8388608,88080,"1,05",0,5,58,3,8,1
04.01.2016 02:35:00,2,0,37,"1,06",8388608,289407,"3,45",0,6,58,3,8,1
04.01.2016 02:40:00,2,0,35,"0,99",8388608,99824,"1,19",0,6,58,3,8,1
04.01.2016 02:45:00,2,0,34,"0,96",8388608,93952,"1,12",0,6,58,3,8,1
04.01.2016 02:50:00,2,0,36,"1,01",8388608,93952,"1,12",0,5,58,3,8,1
04.01.2016 02:55:00,2,0,34,"0,98",8388608,43621,"0,52",0,6,58,3,8,1
04.01.2016 03:00:00,2,0,33,"0,95",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 03:05:00,2,0,39,"1,09",8388608,188744,"2,25",0,6,58,3,9,1
04.01.2016 03:10:00,2,0,35,"0,98",8388608,0,0,0,6,58,3,8,1
04.01.2016 03:15:00,2,0,34,"0,97",8388608,116602,"1,39",0,6,58,3,8,1
04.01.2016 03:20:00,2,0,36,"1,02",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 03:25:00,2,0,40,"1,13",8388608,177838,"2,12",0,26,58,3,8,1
04.01.2016 03:30:00,2,0,34,"0,97",8388608,71303,"0,85",0,6,58,3,8,1
04.01.2016 03:35:00,2,0,37,"1,06",8388608,77175,"0,92",0,6,58,3,8,1
04.01.2016 03:40:00,2,0,34,"0,97",8388608,205521,"2,45",0,6,58,3,8,1
04.01.2016 03:45:00,2,0,35,"0,98",8388608,133379,"1,59",0,6,58,3,8,1
04.01.2016 03:50:00,2,0,35,1,8388608,116602,"1,39",0,6,58,3,8,1
04.01.2016 03:55:00,2,0,34,"0,97",8388608,200488,"2,39",0,6,58,3,8,1
04.01.2016 04:00:00,2,0,33,"0,93",8388608,88919,"1,06",0,6,58,3,8,1
04.01.2016 04:05:00,2,0,39,"1,09",8388608,93952,"1,12",0,7,58,3,9,1
04.01.2016 04:10:00,2,0,34,"0,97",8388608,121635,"1,45",0,6,58,3,8,1
04.01.2016 04:15:00,2,0,35,"0,99",8388608,133379,"1,59",0,6,58,3,8,1
04.01.2016 04:20:00,2,0,36,"1,01",8388608,144284,"1,72",0,6,58,3,8,1
04.01.2016 04:25:00,2,0,33,"0,94",8388608,99824,"1,19",0,6,58,3,8,1
04.01.2016 04:30:00,2,0,33,"0,95",8388608,83047,"0,99",0,6,58,3,8,1
04.01.2016 04:35:00,2,0,37,"1,05",8388608,83047,"0,99",0,6,58,3,9,1
04.01.2016 04:40:00,2,0,33,"0,94",8388608,72142,"0,86",0,6,58,3,8,1
04.01.2016 04:45:00,2,0,33,"0,94",8388608,49493,"0,59",0,6,58,3,8,1
04.01.2016 04:50:00,2,0,35,"0,98",8388608,15938,"0,19",0,6,58,3,8,1
04.01.2016 04:55:00,2,0,33,"0,94",8388608,49493,"0,59",0,6,58,3,8,1
04.01.2016 05:00:00,2,0,34,"0,95",8388608,99824,"1,19",0,6,58,3,8,1
04.01.2016 05:05:00,2,0,38,"1,09",8388608,150156,"1,79",0,6,58,3,8,1
04.01.2016 05:10:00,2,0,34,"0,95",8388608,205521,"2,45",0,6,58,3,8,1
04.01.2016 05:15:00,2,0,34,"0,97",8388608,133379,"1,59",0,6,58,3,8,1
04.01.2016 05:20:00,2,0,36,"1,03",8388608,121635,"1,45",0,5,58,3,8,1
04.01.2016 05:25:00,2,0,34,"0,96",8388608,127507,"1,52",0,6,58,3,8,1
04.01.2016 05:30:00,2,0,35,"0,98",8388608,83047,"0,99",0,6,58,3,8,1
04.01.2016 05:35:00,2,0,38,"1,08",8388608,44460,"0,53",0,6,58,3,9,1
04.01.2016 05:40:00,2,0,34,"0,95",8388608,71303,"0,85",0,6,58,3,8,1
04.01.2016 05:45:00,2,0,34,"0,98",8388608,150156,"1,79",0,6,58,3,8,1
04.01.2016 05:50:00,2,0,36,"1,03",8388608,127507,"1,52",0,6,58,3,8,1
04.01.2016 05:55:00,2,0,33,"0,94",8388608,88080,"1,05",0,6,58,3,8,1
04.01.2016 06:00:00,2,0,34,"0,98",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 06:05:00,2,0,39,"1,11",8388608,83047,"0,99",0,6,58,3,9,1
04.01.2016 06:10:00,2,0,33,"0,94",8388608,88080,"1,05",0,5,58,3,8,1
04.01.2016 06:15:00,2,0,34,"0,96",8388608,144284,"1,72",0,6,58,3,8,1
04.01.2016 06:20:00,2,0,35,1,8388608,83047,"0,99",0,6,58,3,8,1
04.01.2016 06:25:00,2,0,32,"0,92",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 06:30:00,2,0,33,"0,95",8388608,66270,"0,79",0,5,58,3,8,1
04.01.2016 06:35:00,2,0,37,"1,05",8388608,66270,"0,79",0,6,58,3,8,1
04.01.2016 06:40:00,2,0,34,"0,96",8388608,27682,"0,33",0,5,58,3,8,1
04.01.2016 06:45:00,2,0,34,"0,97",8388608,138412,"1,65",0,6,58,3,8,1
04.01.2016 06:50:00,2,0,36,"1,02",8388608,155189,"1,85",0,5,58,3,8,1
04.01.2016 06:55:00,2,0,33,"0,95",8388608,93952,"1,12",0,5,58,3,8,1
04.01.2016 07:00:00,2,0,33,"0,93",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 07:05:00,2,0,38,"1,07",8388608,66270,"0,79",0,6,58,3,8,1
04.01.2016 07:10:00,2,0,33,"0,94",8388608,99824,"1,19",0,5,58,3,8,1
04.01.2016 07:15:00,2,0,35,"0,98",8388608,188744,"2,25",0,6,58,3,8,1
04.01.2016 07:20:00,2,0,35,"0,98",8388608,110730,"1,32",0,5,58,3,8,1
04.01.2016 07:25:00,2,0,33,"0,94",8388608,83047,"0,99",0,5,58,3,8,1
04.01.2016 07:30:00,2,0,33,"0,95",8388608,77175,"0,92",0,5,58,3,8,1
04.01.2016 07:35:00,2,0,36,"1,02",8388608,32716,"0,39",0,6,58,3,8,1
04.01.2016 07:40:00,2,0,34,"0,96",8388608,49493,"0,59",0,5,58,3,8,1
04.01.2016 07:45:00,2,0,35,"0,98",8388608,93952,"1,12",0,5,58,3,8,1
04.01.2016 07:50:00,2,0,34,"0,97",8388608,49493,"0,59",0,5,58,3,8,1
04.01.2016 07:55:00,2,0,33,"0,94",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 08:00:00,2,0,34,"0,96",8388608,200488,"2,39",0,5,58,3,8,1
04.01.2016 08:05:00,2,0,38,"1,06",8388608,99824,"1,19",0,6,58,3,9,1
04.01.2016 08:10:00,2,0,34,"0,96",8388608,99824,"1,19",0,5,58,3,8,1
04.01.2016 08:15:00,2,0,34,"0,97",8388608,32716,"0,39",0,6,58,3,8,1
04.01.2016 08:20:00,2,0,34,"0,97",8388608,44460,"0,53",0,5,58,3,8,1
04.01.2016 08:25:00,2,0,33,"0,94",8388608,166933,"1,99",0,5,58,3,8,1
04.01.2016 08:30:00,2,0,34,"0,96",8388608,83047,"0,99",0,5,58,3,8,1
04.01.2016 08:35:00,2,0,35,1,8388608,116602,"1,39",0,6,58,3,8,1
04.01.2016 08:40:00,2,0,34,"0,97",8388608,83047,"0,99",0,5,58,3,8,1
04.01.2016 08:45:00,2,0,37,"1,06",8388608,83047,"0,99",0,7,58,4,8,1
04.01.2016 08:50:00,2,0,34,"0,97",8388608,183711,"2,19",0,7,58,3,8,1
04.01.2016 08:55:00,2,0,33,"0,93",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 09:00:00,2,0,33,"0,94",8388608,99824,"1,19",0,5,58,3,8,1
04.01.2016 09:05:00,2,0,36,"1,03",8388608,77175,"0,92",0,6,58,3,9,1
04.01.2016 09:10:00,2,0,34,"0,97",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 09:15:00,2,0,35,"0,98",8388608,83047,"0,99",0,5,58,3,8,1
04.01.2016 09:20:00,2,0,37,"1,04",8388608,166933,"1,99",0,5,58,3,8,1
04.01.2016 09:25:00,2,0,33,"0,94",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 09:30:00,2,0,34,"0,97",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 09:35:00,2,0,37,"1,06",8388608,72142,"0,86",0,6,58,3,9,1
04.01.2016 09:40:00,2,0,33,"0,95",8388608,121635,"1,45",0,6,58,3,8,1
04.01.2016 09:45:00,2,0,35,1,8388608,88080,"1,05",0,5,58,3,8,1
04.01.2016 09:50:00,2,0,37,"1,04",8388608,110730,"1,32",0,5,58,3,8,1
04.01.2016 09:55:00,2,0,32,"0,92",8388608,166933,"1,99",0,5,58,3,8,1
04.01.2016 10:00:00,2,0,32,"0,92",8388608,49493,"0,59",0,6,58,3,8,1
04.01.2016 10:05:00,2,0,37,"1,05",8388608,183711,"2,19",0,6,58,3,8,1
04.01.2016 10:10:00,2,0,33,"0,95",8388608,150156,"1,79",0,5,58,3,8,1
04.01.2016 10:15:00,2,0,36,"1,03",8388608,83047,"0,99",0,5,58,3,8,1
04.01.2016 10:20:00,2,0,37,"1,05",8388608,133379,"1,59",0,5,58,3,8,1
04.01.2016 10:25:00,2,0,34,"0,96",8388608,116602,"1,39",0,5,58,3,8,1
04.01.2016 10:30:00,2,0,34,"0,98",8388608,116602,"1,39",0,5,58,3,8,1
