Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,10,"0,22",8388608,10905,"0,13",0,5,58,0,0,4
04.01.2016 00:05:00,2,0,14,"0,31",8388608,0,0,0,12,58,0,0,4
04.01.2016 00:10:00,2,0,81,"1,77",8388608,351483,"4,19",0,8,58,20,950,4
04.01.2016 00:15:00,2,0,10,"0,23",8388608,955462,"11,39",0,5,58,0,0,4
04.01.2016 00:20:00,2,0,9,"0,21",8388608,138412,"1,65",0,5,58,0,0,4
04.01.2016 00:25:00,2,0,9,"0,22",8388608,10905,"0,13",0,6,58,0,0,4
04.01.2016 00:30:00,2,0,10,"0,22",8388608,55365,"0,66",0,5,58,0,0,4
04.01.2016 00:35:00,2,0,12,"0,27",8388608,15938,"0,19",0,8,58,0,0,4
04.01.2016 00:40:00,2,0,10,"0,22",8388608,0,0,0,5,58,0,0,4
04.01.2016 00:45:00,2,0,10,"0,22",8388608,0,0,0,5,58,0,0,4
04.01.2016 00:50:00,2,0,10,"0,22",8388608,5033,"0,06",0,5,58,0,0,4
04.01.2016 00:55:00,2,0,10,"0,22",8388608,55365,"0,66",0,6,58,0,0,4
04.01.2016 01:00:00,2,0,9,"0,21",8388608,0,0,0,5,58,0,0,4
04.01.2016 01:05:00,2,0,12,"0,27",8388608,38588,"0,46",0,9,58,0,0,4
04.01.2016 01:10:00,2,0,9,"0,22",8388608,0,0,0,6,58,0,0,4
04.01.2016 01:15:00,2,0,10,"0,22",8388608,0,0,0,6,58,0,0,4
04.01.2016 01:20:00,2,0,10,"0,22",8388608,0,0,0,5,58,0,0,4
04.01.2016 01:25:00,2,0,10,"0,22",8388608,55365,"0,66",0,6,58,0,0,4
04.01.2016 01:30:00,2,0,10,"0,22",8388608,15938,"0,19",0,5,58,0,0,4
04.01.2016 01:35:00,2,0,15,"0,34",8388608,110730,"1,32",0,15,58,0,0,4
04.01.2016 01:40:00,2,0,9,"0,21",8388608,5033,"0,06",0,5,58,0,0,4
04.01.2016 01:45:00,2,0,9,"0,21",8388608,0,0,0,6,58,0,0,4
04.01.2016 01:50:00,2,0,10,"0,22",8388608,43621,"0,52",0,5,58,0,0,4
04.01.2016 01:55:00,2,0,10,"0,22",8388608,5033,"0,06",0,5,58,0,0,4
04.01.2016 02:00:00,2,0,10,"0,22",8388608,32716,"0,39",0,5,58,0,0,4
04.01.2016 02:05:00,2,0,17,"0,38",8388608,15938,"0,19",0,18,58,0,0,4
04.01.2016 02:10:00,2,0,10,"0,22",8388608,21810,"0,26",0,5,58,0,0,4
04.01.2016 02:15:00,2,0,10,"0,22",8388608,0,0,0,5,58,0,0,4
04.01.2016 02:20:00,2,0,9,"0,21",8388608,32716,"0,39",0,5,58,0,0,4
04.01.2016 02:25:00,2,0,9,"0,21",8388608,15938,"0,19",0,5,58,0,0,4
04.01.2016 02:30:00,2,0,10,"0,22",8388608,43621,"0,52",0,5,58,0,0,4
04.01.2016 02:35:00,2,0,18,"0,4",8388608,38588,"0,46",0,20,58,0,0,4
04.01.2016 02:40:00,2,0,10,"0,22",8388608,38588,"0,46",0,5,58,0,0,4
04.01.2016 02:45:00,2,0,10,"0,22",8388608,10905,"0,13",0,5,58,0,0,4
