Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,10,"0,23",8388608,15938,"0,19",0,2,58,0,0,4
04.01.2016 00:05:00,2,0,27,"0,59",8388608,66270,"0,79",0,9,58,10,22,4
04.01.2016 00:10:00,2,0,12,"0,26",8388608,0,0,0,5,58,0,0,4
04.01.2016 00:15:00,2,0,9,"0,21",8388608,0,0,0,2,58,0,0,4
04.01.2016 00:20:00,2,0,8,"0,19",8388608,21810,"0,26",0,2,58,0,0,4
04.01.2016 00:25:00,2,0,10,"0,23",8388608,32716,"0,39",0,2,58,0,0,4
04.01.2016 00:30:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 00:35:00,2,0,12,"0,26",8388608,27682,"0,33",0,4,58,0,0,4
04.01.2016 00:40:00,2,0,9,"0,22",8388608,77175,"0,92",0,2,58,0,0,4
04.01.2016 00:45:00,2,0,9,"0,21",8388608,104858,"1,25",0,2,58,0,0,4
04.01.2016 00:50:00,2,0,32,"0,71",8388608,166933,"1,99",0,3,58,7,313,4
04.01.2016 00:55:00,2,0,9,"0,21",8388608,876610,"10,45",0,3,58,0,0,4
04.01.2016 01:00:00,2,0,10,"0,22",8388608,177838,"2,12",0,2,58,0,0,4
04.01.2016 01:05:00,2,0,12,"0,27",8388608,0,0,0,4,58,0,0,4
04.01.2016 01:10:00,2,0,9,"0,21",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:15:00,2,0,9,"0,21",8388608,32716,"0,39",0,2,58,0,0,4
04.01.2016 01:20:00,2,0,9,"0,2",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:25:00,2,0,9,"0,2",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:30:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:35:00,2,0,11,"0,26",8388608,49493,"0,59",0,3,58,0,0,4
04.01.2016 01:40:00,2,0,9,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:45:00,2,0,10,"0,22",8388608,38588,"0,46",0,2,58,0,0,4
04.01.2016 01:50:00,2,0,9,"0,2",8388608,0,0,0,2,58,0,0,4
04.01.2016 01:55:00,2,0,8,"0,19",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:00:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:05:00,2,0,11,"0,26",8388608,60398,"0,72",0,4,58,0,0,4
04.01.2016 02:10:00,2,0,10,"0,22",8388608,15938,"0,19",0,2,58,0,0,4
04.01.2016 02:15:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:20:00,2,0,9,"0,2",8388608,27682,"0,33",0,2,58,0,0,4
04.01.2016 02:25:00,2,0,8,"0,18",8388608,83047,"0,99",0,2,58,0,0,4
04.01.2016 02:30:00,2,0,10,"0,23",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:35:00,2,0,11,"0,26",8388608,32716,"0,39",0,4,58,0,0,4
04.01.2016 02:40:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:45:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 02:50:00,2,0,9,"0,2",8388608,38588,"0,46",0,2,58,0,0,4
04.01.2016 02:55:00,2,0,8,"0,19",8388608,38588,"0,46",0,2,58,0,0,4
04.01.2016 03:00:00,2,0,9,"0,22",8388608,27682,"0,33",0,2,58,0,0,4
04.01.2016 03:05:00,2,0,12,"0,26",8388608,0,0,0,4,58,0,0,4
04.01.2016 03:10:00,2,0,15,"0,33",8388608,83047,"0,99",0,31,58,0,0,4
04.01.2016 03:15:00,2,0,9,"0,21",8388608,27682,"0,33",0,2,58,0,0,4
04.01.2016 03:20:00,2,0,9,"0,22",8388608,27682,"0,33",0,2,58,0,0,4
04.01.2016 03:25:00,2,0,9,"0,2",8388608,27682,"0,33",0,2,58,0,0,4
04.01.2016 03:30:00,2,0,8,"0,19",8388608,15938,"0,19",0,2,58,0,0,4
04.01.2016 03:35:00,2,0,11,"0,26",8388608,93952,"1,12",0,4,58,0,0,4
04.01.2016 03:40:00,2,0,10,"0,23",8388608,0,0,0,2,58,0,0,4
04.01.2016 03:45:00,2,0,10,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 03:50:00,2,0,9,"0,22",8388608,0,0,0,2,58,0,0,4
04.01.2016 03:55:00,2,0,9,"0,21",8388608,0,0,0,2,58,0,0,4
04.01.2016 04:00:00,2,0,8,"0,18",8388608,0,0,0,2,58,0,0,4
04.01.2016 04:05:00,2,0,12,"0,27",8388608,121635,"1,45",0,4,58,0,0,4
04.01.2016 04:10:00,2,0,10,"0,23",8388608,77175,"0,92",0,2,58,0,0,4
04.01.2016 04:15:00,2,0,10,"0,23",8388608,49493,"0,59",0,3,58,0,0,4
04.01.2016 04:20:00,2,0,10,"0,22",8388608,77175,"0,92",0,2,58,0,0,4
04.01.2016 04:25:00,2,0,9,"0,21",8388608,15938,"0,19",0,2,58,0,0,4
04.01.2016 04:30:00,2,0,8,"0,19",8388608,0,0,0,2,58,0,0,4
04.01.2016 04:35:00,2,0,11,"0,25",8388608,104858,"1,25",0,3,58,0,0,4
04.01.2016 04:40:00,2,0,10,"0,22",8388608,66270,"0,79",0,2,58,0,0,4
04.01.2016 04:45:00,2,0,10,"0,23",8388608,49493,"0,59",0,2,58,0,0,4
