Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,155,"3,37",8388608,1094713,"13,05",0,4,28,294,254,8
04.01.2016 00:05:00,2,0,153,"3,33",8388608,972240,"11,59",0,8,28,296,258,8
04.01.2016 00:10:00,2,0,153,"3,34",8388608,1094713,"13,05",0,4,28,294,256,8
04.01.2016 00:15:00,2,0,153,"3,35",8388608,972240,"11,59",0,5,28,293,254,8
04.01.2016 00:20:00,2,0,148,"3,24",8388608,949590,"11,32",0,7,28,291,251,8
04.01.2016 00:25:00,2,0,152,"3,32",8388608,1022571,"12,19",0,5,28,281,242,8
04.01.2016 00:30:00,2,0,153,"3,35",8388608,1190343,"14,19",0,4,28,291,253,8
04.01.2016 00:35:00,2,0,153,"3,34",8388608,1156789,"13,79",0,7,28,291,252,8
04.01.2016 00:40:00,2,0,158,"3,44",8388608,1005794,"11,99",0,5,28,291,253,8
04.01.2016 00:45:00,2,0,151,"3,29",8388608,1039349,"12,39",0,5,28,299,254,8
04.01.2016 00:50:00,2,0,154,"3,36",8388608,1324561,"15,79",0,8,28,290,251,8
04.01.2016 00:55:00,2,0,151,"3,3",8388608,1005794,"11,99",0,5,28,290,252,8
04.01.2016 01:00:00,2,0,151,"3,3",8388608,1039349,"12,39",0,4,28,294,252,8
04.01.2016 01:05:00,2,0,152,"3,33",8388608,1056126,"12,59",0,7,28,287,249,8
04.01.2016 01:10:00,2,0,149,"3,26",8388608,1123235,"13,39",0,4,28,290,253,8
04.01.2016 01:15:00,2,0,154,"3,36",8388608,1106457,"13,19",0,5,28,298,254,8
04.01.2016 01:20:00,2,0,211,"4,6",8388608,2213754,"26,39",13,145,28,307,583,8
04.01.2016 01:25:00,2,0,151,"3,29",8388608,1978873,"23,59",0,5,28,294,253,8
04.01.2016 01:30:00,2,0,139,"3,03",8388608,1408447,"16,79",0,4,28,296,259,8
04.01.2016 01:35:00,2,0,144,"3,15",8388608,966368,"11,52",0,7,28,298,256,8
04.01.2016 01:40:00,2,0,140,"3,05",8388608,1039349,"12,39",0,4,28,295,259,8
04.01.2016 01:45:00,2,0,145,"3,16",8388608,1117363,"13,32",0,5,28,306,259,8
04.01.2016 01:50:00,2,0,149,"3,25",8388608,1050254,"12,52",0,7,28,296,258,8
04.01.2016 01:55:00,2,0,157,"3,42",8388608,1005794,"11,99",0,6,28,298,263,8
04.01.2016 02:00:00,2,0,160,"3,49",8388608,1050254,"12,52",0,5,28,304,260,8
04.01.2016 02:05:00,2,0,161,"3,53",8388608,1402575,"16,72",0,9,28,301,264,8
04.01.2016 02:10:00,2,0,152,"3,31",8388608,1094713,"13,05",0,5,28,291,254,8
04.01.2016 02:15:00,2,0,153,"3,34",8388608,949590,"11,32",0,5,28,295,259,8
04.01.2016 02:20:00,2,0,157,"3,44",8388608,1274230,"15,19",0,7,28,299,262,8
04.01.2016 02:25:00,2,0,154,"3,36",8388608,1128268,"13,45",0,5,28,295,258,8
04.01.2016 02:30:00,2,0,153,"3,33",8388608,1061159,"12,65",0,5,28,294,258,8
04.01.2016 02:35:00,2,0,155,"3,4",8388608,1190343,"14,19",0,8,28,290,252,8
04.01.2016 02:40:00,2,0,155,"3,38",8388608,1106457,"13,19",0,6,28,296,260,8
04.01.2016 02:45:00,2,0,151,"3,31",8388608,1061159,"12,65",0,5,28,297,262,8
04.01.2016 02:50:00,2,0,147,"3,21",8388608,1207121,"14,39",0,8,28,296,260,8
04.01.2016 02:55:00,2,0,155,"3,37",8388608,1117363,"13,32",0,5,28,295,259,8
04.01.2016 03:00:00,2,0,152,"3,32",8388608,1016699,"12,12",0,5,28,296,260,8
04.01.2016 03:05:00,2,0,158,"3,45",8388608,999922,"11,92",0,8,28,296,260,8
04.01.2016 03:10:00,2,0,158,"3,44",8388608,1072903,"12,79",0,5,28,300,261,8
04.01.2016 03:15:00,2,0,151,"3,29",8388608,989017,"11,79",0,5,28,294,258,8
04.01.2016 03:20:00,2,0,149,"3,26",8388608,1050254,"12,52",0,7,28,296,259,8
04.01.2016 03:25:00,2,0,152,"3,31",8388608,1178599,"14,05",0,5,28,296,261,8
04.01.2016 03:30:00,2,0,151,"3,3",8388608,1150917,"13,72",0,4,28,293,257,8
04.01.2016 03:35:00,2,0,157,"3,43",8388608,1201249,"14,32",0,7,28,297,261,8
04.01.2016 03:40:00,2,0,161,"3,51",8388608,1072903,"12,79",0,146,28,296,260,8
04.01.2016 03:45:00,2,0,151,"3,3",8388608,1245708,"14,85",0,4,28,291,255,8
04.01.2016 03:50:00,2,0,156,"3,39",8388608,1044382,"12,45",0,8,28,298,261,8
04.01.2016 03:55:00,2,0,155,"3,38",8388608,1145045,"13,65",0,5,28,297,256,8
04.01.2016 04:00:00,2,0,150,"3,27",8388608,1100585,"13,12",0,5,28,286,249,8
04.01.2016 04:05:00,2,0,107,"2,35",8388608,1178599,"14,05",0,7,28,165,149,8
04.01.2016 04:10:00,2,0,106,"2,32",8388608,871576,"10,39",0,4,28,165,149,8
04.01.2016 04:15:00,2,0,104,"2,28",8388608,832150,"9,92",0,4,28,166,150,8
04.01.2016 04:20:00,2,0,109,"2,37",8388608,843055,"10,05",0,7,28,168,152,8
04.01.2016 04:25:00,2,0,106,"2,31",8388608,754136,"8,99",0,4,28,166,150,8
04.01.2016 04:30:00,2,0,107,"2,33",8388608,1106457,"13,19",0,4,28,166,150,8
04.01.2016 04:35:00,2,0,110,"2,4",8388608,1396703,"16,65",0,7,28,166,150,8
04.01.2016 04:40:00,2,0,107,"2,34",8388608,1245708,"14,85",0,5,28,166,150,8
04.01.2016 04:45:00,2,0,104,"2,27",8388608,955462,"11,39",0,4,28,166,151,8
04.01.2016 04:50:00,2,0,109,"2,39",8388608,804468,"9,59",0,7,28,166,151,8
04.01.2016 04:55:00,2,0,106,"2,32",8388608,1022571,"12,19",0,4,28,165,149,8
04.01.2016 05:00:00,2,0,109,"2,37",8388608,955462,"11,39",0,5,28,166,150,8
04.01.2016 05:05:00,2,0,108,"2,37",8388608,1056126,"12,59",0,7,28,165,149,8
04.01.2016 05:10:00,2,0,106,"2,32",8388608,999922,"11,92",0,4,28,166,150,8
04.01.2016 05:15:00,2,0,105,"2,29",8388608,848927,"10,12",0,4,28,166,150,8
04.01.2016 05:20:00,2,0,109,"2,38",8388608,809501,"9,65",0,7,28,166,150,8
04.01.2016 05:25:00,2,0,107,"2,34",8388608,843055,"10,05",0,5,28,169,150,8
04.01.2016 05:30:00,2,0,107,"2,34",8388608,1067031,"12,72",0,4,28,166,150,8
04.01.2016 05:35:00,2,0,111,"2,43",8388608,938685,"11,19",0,7,28,166,151,8
04.01.2016 05:40:00,2,0,154,"3,37",8388608,949590,"11,32",0,10,28,295,161,8
04.01.2016 05:45:00,2,0,105,"2,3",8388608,977273,"11,65",0,4,28,165,149,8
04.01.2016 05:50:00,2,0,111,"2,42",8388608,720581,"8,59",0,7,28,167,150,8
04.01.2016 05:55:00,2,0,107,"2,33",8388608,815373,"9,72",0,4,28,166,149,8
04.01.2016 06:00:00,2,0,106,"2,32",8388608,854799,"10,19",0,5,28,166,150,8
04.01.2016 06:05:00,2,0,80,"1,76",8388608,865704,"10,32",0,7,28,89,81,8
04.01.2016 06:10:00,2,0,77,"1,68",8388608,770913,"9,19",0,3,28,89,81,8
04.01.2016 06:15:00,2,0,78,"1,72",8388608,876610,"10,45",0,4,28,89,81,8
04.01.2016 06:20:00,2,0,80,"1,74",8388608,804468,"9,59",0,7,28,89,82,8
04.01.2016 06:25:00,2,0,76,"1,67",8388608,1111491,"13,25",0,5,28,88,81,8
04.01.2016 06:30:00,2,0,78,"1,71",8388608,754136,"8,99",0,4,28,89,81,8
04.01.2016 06:35:00,2,0,81,"1,77",8388608,754136,"8,99",0,7,28,90,82,8
04.01.2016 06:40:00,2,0,79,"1,73",8388608,586364,"6,99",0,4,28,88,81,8
04.01.2016 06:45:00,2,0,79,"1,73",8388608,536032,"6,39",0,5,28,89,81,8
04.01.2016 06:50:00,2,0,81,"1,78",8388608,848927,"10,12",0,7,28,89,81,8
04.01.2016 06:55:00,2,0,78,"1,71",8388608,687027,"8,19",0,4,28,88,81,8
04.01.2016 07:00:00,2,0,78,"1,71",8388608,754136,"8,99",0,4,28,89,81,8
04.01.2016 07:05:00,2,0,83,"1,82",8388608,670250,"7,99",0,7,28,89,81,8
04.01.2016 07:10:00,2,0,79,"1,73",8388608,754136,"8,99",0,4,28,89,81,8
04.01.2016 07:15:00,2,0,78,"1,71",8388608,687027,"8,19",0,4,28,89,81,8
04.01.2016 07:20:00,2,0,82,"1,81",8388608,687027,"8,19",0,7,28,89,82,8
04.01.2016 07:25:00,2,0,79,"1,72",8388608,989017,"11,79",0,4,28,89,81,8
04.01.2016 07:30:00,2,0,81,"1,77",8388608,687027,"8,19",0,5,28,89,83,8
04.01.2016 07:35:00,2,0,81,"1,78",8388608,821245,"9,79",0,6,28,89,81,8
04.01.2016 07:40:00,2,0,78,"1,72",8388608,838022,"9,99",0,4,28,88,81,8
04.01.2016 07:45:00,2,0,78,"1,7",8388608,536032,"6,39",0,4,28,89,81,8
04.01.2016 07:50:00,2,0,82,"1,8",8388608,888354,"10,59",0,5,28,89,82,8
04.01.2016 07:55:00,2,0,80,"1,75",8388608,687027,"8,19",0,6,28,89,82,8
04.01.2016 08:00:00,2,0,79,"1,73",8388608,653473,"7,79",0,4,28,89,81,8
04.01.2016 08:05:00,2,0,82,"1,79",8388608,731487,"8,72",0,6,28,89,81,8
04.01.2016 08:10:00,2,0,100,"2,19",8388608,720581,"8,59",0,9,28,90,90,8
04.01.2016 08:15:00,2,0,82,"1,79",8388608,619918,"7,39",0,5,28,89,83,8
04.01.2016 08:20:00,2,0,82,"1,79",8388608,519255,"6,19",0,5,28,89,81,8
04.01.2016 08:25:00,2,0,80,"1,74",8388608,586364,"6,99",0,4,28,88,81,8
04.01.2016 08:30:00,2,0,78,"1,72",8388608,536032,"6,39",0,3,28,89,81,8
