Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,122,"2,56",4194304,80531,"1,92",0,0,64,0,0,2
04.01.2016 00:05:00,2,0,129,"2,71",4194304,102760,"2,45",0,0,64,0,0,2
04.01.2016 00:10:00,2,0,245,"5,12",4194304,561617,"13,39",16,17,64,0,0,2
04.01.2016 00:15:00,2,0,121,"2,52",4194304,242850,"5,79",0,1,64,0,0,2
04.01.2016 00:20:00,2,0,121,"2,53",4194304,111149,"2,65",0,0,64,0,0,2
04.01.2016 00:25:00,2,0,124,"2,59",4194304,91855,"2,19",0,1,64,0,0,2
04.01.2016 00:30:00,2,0,120,"2,52",4194304,69206,"1,65",0,1,64,0,0,2
04.01.2016 00:35:00,2,0,124,"2,6",4194304,114085,"2,72",0,1,64,0,0,2
04.01.2016 00:40:00,2,0,120,"2,52",4194304,167353,"3,99",0,1,64,0,0,2
04.01.2016 00:45:00,2,0,123,"2,57",4194304,125410,"2,99",0,0,64,0,0,2
04.01.2016 00:50:00,2,0,120,"2,51",4194304,91855,"2,19",0,0,64,0,0,2
04.01.2016 00:55:00,2,0,124,"2,59",4194304,85983,"2,05",0,0,64,0,0,2
04.01.2016 01:00:00,2,0,122,"2,55",4194304,172805,"4,12",0,0,64,0,0,2
04.01.2016 01:05:00,2,0,130,"2,71",4194304,211812,"5,05",0,2,64,0,0,2
04.01.2016 01:10:00,2,0,122,"2,55",4194304,147640,"3,52",0,1,64,0,0,2
04.01.2016 01:15:00,2,0,121,"2,53",4194304,125410,"2,99",0,1,64,0,0,2
04.01.2016 01:20:00,2,0,124,"2,59",4194304,125410,"2,99",5,2,64,0,0,2
04.01.2016 01:25:00,2,0,122,"2,56",4194304,60817,"1,45",0,1,64,0,0,2
04.01.2016 01:30:00,2,0,122,"2,56",4194304,83467,"1,99",0,1,64,0,0,2
04.01.2016 01:35:00,2,0,545,"11,37",4194304,335125,"7,99",1825,37,64,5,215,2
04.01.2016 01:40:00,2,0,148,"3,09",4194304,653892,"15,59",44,5,64,0,27,2
04.01.2016 01:45:00,2,0,131,"2,73",4194304,276405,"6,59",0,1,64,0,0,2
04.01.2016 01:50:00,2,0,128,"2,68",4194304,100244,"2,39",0,1,64,0,0,2
04.01.2016 01:55:00,2,0,124,"2,59",4194304,114085,"2,72",0,0,64,0,0,2
04.01.2016 02:00:00,2,0,123,"2,57",4194304,125410,"2,99",0,1,64,0,0,2
04.01.2016 02:05:00,2,0,148,"3,09",4194304,119538,"2,85",204,203,64,0,0,2
04.01.2016 02:10:00,2,0,182,"3,81",4194304,821664,"19,59",56,55,64,0,0,2
