Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,21,"0,6",8388608,183711,"2,19",0,17,58,1,0,1
04.01.2016 00:05:00,2,0,31,"0,88",8388608,161061,"1,92",0,19,58,0,16,1
04.01.2016 00:10:00,2,0,22,"0,64",8388608,66270,"0,79",0,16,58,0,0,1
04.01.2016 00:15:00,2,0,21,"0,59",8388608,133379,"1,59",0,16,58,0,0,1
04.01.2016 00:20:00,2,0,22,"0,61",8388608,55365,"0,66",0,15,58,0,0,1
04.01.2016 00:25:00,2,0,21,"0,59",8388608,83047,"0,99",0,16,58,0,0,1
04.01.2016 00:30:00,2,0,21,"0,59",8388608,127507,"1,52",0,15,58,0,0,1
04.01.2016 00:35:00,2,0,29,"0,82",8388608,150156,"1,79",0,16,58,0,12,1
04.01.2016 00:40:00,2,0,22,"0,62",8388608,83047,"0,99",0,17,58,0,0,1
04.01.2016 00:45:00,2,0,20,"0,58",8388608,104858,"1,25",0,17,58,0,0,1
04.01.2016 00:50:00,2,0,20,"0,57",8388608,72142,"0,86",0,17,58,0,0,1
04.01.2016 00:55:00,2,0,93,"2,6",8388608,491572,"5,86",0,111,58,18,715,1
04.01.2016 01:00:00,2,0,20,"0,58",8388608,597269,"7,12",0,17,58,0,0,1
04.01.2016 01:05:00,2,0,31,"0,87",8388608,121635,"1,45",0,17,58,0,15,1
04.01.2016 01:10:00,2,0,21,"0,6",8388608,77175,"0,92",0,17,58,0,0,1
04.01.2016 01:15:00,2,0,20,"0,56",8388608,104858,"1,25",0,17,58,0,0,1
04.01.2016 01:20:00,2,0,20,"0,58",8388608,32716,"0,39",0,17,58,0,0,1
04.01.2016 01:25:00,2,0,21,"0,59",8388608,55365,"0,66",0,17,58,0,0,1
04.01.2016 01:30:00,2,0,19,"0,54",8388608,60398,"0,72",0,17,58,0,0,1
04.01.2016 01:35:00,2,0,29,"0,83",8388608,138412,"1,65",0,17,58,0,16,1
04.01.2016 01:40:00,2,0,21,"0,6",8388608,139251,"1,66",0,16,58,0,0,1
04.01.2016 01:45:00,2,0,19,"0,56",8388608,99824,"1,19",0,17,58,0,0,1
04.01.2016 01:50:00,2,0,21,"0,59",8388608,71303,"0,85",0,16,58,0,0,1
04.01.2016 01:55:00,2,0,21,"0,6",8388608,66270,"0,79",0,16,58,0,0,1
04.01.2016 02:00:00,2,0,19,"0,56",8388608,138412,"1,65",0,17,58,0,0,1
04.01.2016 02:05:00,2,0,30,"0,86",8388608,77175,"0,92",0,19,58,0,15,1
04.01.2016 02:10:00,2,0,21,"0,6",8388608,121635,"1,45",0,17,58,0,0,1
04.01.2016 02:15:00,2,0,20,"0,57",8388608,133379,"1,59",0,16,58,0,0,1
04.01.2016 02:20:00,2,0,20,"0,58",8388608,121635,"1,45",0,16,58,0,0,1
04.01.2016 02:25:00,2,0,21,"0,6",8388608,66270,"0,79",0,16,58,0,0,1
04.01.2016 02:30:00,2,0,19,"0,56",8388608,161061,"1,92",0,16,58,0,0,1
04.01.2016 02:35:00,2,0,28,"0,81",8388608,60398,"0,72",0,16,58,0,14,1
04.01.2016 02:40:00,2,0,21,"0,61",8388608,194616,"2,32",0,16,58,0,0,1
04.01.2016 02:45:00,2,0,20,"0,56",8388608,133379,"1,59",0,16,58,0,0,1
04.01.2016 02:50:00,2,0,20,"0,58",8388608,150156,"1,79",0,16,58,0,0,1
04.01.2016 02:55:00,2,0,21,"0,6",8388608,155189,"1,85",0,16,58,0,0,1
04.01.2016 03:00:00,2,0,20,"0,56",8388608,183711,"2,19",0,17,58,0,0,1
04.01.2016 03:05:00,2,0,30,"0,86",8388608,66270,"0,79",0,17,58,0,15,1
04.01.2016 03:10:00,2,0,21,"0,6",8388608,66270,"0,79",0,16,58,0,0,1
04.01.2016 03:15:00,2,0,20,"0,56",8388608,121635,"1,45",0,17,58,0,0,1
04.01.2016 03:20:00,2,0,20,"0,58",8388608,116602,"1,39",0,17,58,0,0,1
04.01.2016 03:25:00,2,0,36,"1,01",8388608,217265,"2,59",0,67,58,0,0,1
04.01.2016 03:30:00,2,0,20,"0,57",8388608,83047,"0,99",0,16,58,0,0,1
04.01.2016 03:35:00,2,0,29,"0,83",8388608,183711,"2,19",0,17,58,0,16,1
04.01.2016 03:40:00,2,0,21,"0,6",8388608,150156,"1,79",0,17,58,0,0,1
04.01.2016 03:45:00,2,0,20,"0,57",8388608,72142,"0,86",0,17,58,0,0,1
04.01.2016 03:50:00,2,0,20,"0,57",8388608,144284,"1,72",0,17,58,0,0,1
04.01.2016 03:55:00,2,0,21,"0,6",8388608,27682,"0,33",0,17,58,0,0,1
04.01.2016 04:00:00,2,0,19,"0,53",8388608,32716,"0,39",0,17,58,0,0,1
04.01.2016 04:05:00,2,0,29,"0,82",8388608,83047,"0,99",0,17,58,0,12,1
04.01.2016 04:10:00,2,0,21,"0,6",8388608,60398,"0,72",0,17,58,0,0,1
04.01.2016 04:15:00,2,0,20,"0,57",8388608,83047,"0,99",0,17,58,0,0,1
04.01.2016 04:20:00,2,0,20,"0,58",8388608,99824,"1,19",0,17,58,0,0,1
04.01.2016 04:25:00,2,0,20,"0,59",8388608,99824,"1,19",0,17,58,0,0,1
04.01.2016 04:30:00,2,0,19,"0,54",8388608,15938,"0,19",0,15,58,0,0,1
04.01.2016 04:35:00,2,0,29,"0,83",8388608,93952,"1,12",0,17,58,0,15,1
04.01.2016 04:40:00,2,0,21,"0,59",8388608,66270,"0,79",0,17,58,0,0,1
04.01.2016 04:45:00,2,0,19,"0,54",8388608,60398,"0,72",0,17,58,0,0,1
04.01.2016 04:50:00,2,0,20,"0,56",8388608,93952,"1,12",0,16,58,0,0,1
04.01.2016 04:55:00,2,0,20,"0,58",8388608,83047,"0,99",0,17,58,0,0,1
04.01.2016 05:00:00,2,0,19,"0,55",8388608,133379,"1,59",0,16,58,0,0,1
