Timestamp,CPU cores,CPU capacity provisioned [MHZ],CPU usage [MHZ],CPU usage [%],Memory capacity provisioned [KB],Memory usage [KB],Memory usage [%],Disk read throughput [KB/s],Disk write throughput [KB/s],Disk size [GB],Network received throughput [KB/s],Network transmitted throughput [KB/s],cores
04.01.2016 00:00:00,2,0,20,"0,45",8388608,0,0,0,1,108,0,0,4
04.01.2016 00:05:00,2,0,21,"0,47",8388608,0,0,0,55,108,0,0,4
04.01.2016 00:10:00,2,0,20,"0,45",8388608,38588,"0,46",0,0,108,0,0,4
04.01.2016 00:15:00,2,0,21,"0,47",8388608,66270,"0,79",0,0,108,0,0,4
04.01.2016 00:20:00,2,0,21,"0,46",8388608,10905,"0,13",0,0,108,0,0,4
04.01.2016 00:25:00,2,0,21,"0,46",8388608,49493,"0,59",0,0,108,0,0,4
04.01.2016 00:30:00,2,0,21,"0,46",8388608,0,0,0,0,108,0,0,4
04.01.2016 00:35:00,2,0,21,"0,46",8388608,10905,"0,13",0,55,108,0,0,4
04.01.2016 00:40:00,2,0,20,"0,45",8388608,83047,"0,99",0,0,108,0,0,4
04.01.2016 00:45:00,2,0,20,"0,45",8388608,71303,"0,85",0,0,108,0,0,4
04.01.2016 00:50:00,2,0,19,"0,42",8388608,88080,"1,05",0,0,108,0,0,4
04.01.2016 00:55:00,2,0,20,"0,45",8388608,49493,"0,59",0,0,108,0,0,4
04.01.2016 01:00:00,2,0,20,"0,44",8388608,44460,"0,53",0,0,108,0,0,4
04.01.2016 01:05:00,2,0,21,"0,47",8388608,0,0,0,55,108,0,0,4
04.01.2016 01:10:00,2,0,20,"0,44",8388608,27682,"0,33",0,0,108,0,0,4
04.01.2016 01:15:00,2,0,21,"0,46",8388608,60398,"0,72",0,0,108,0,0,4
04.01.2016 01:20:00,2,0,20,"0,45",8388608,77175,"0,92",0,0,108,0,0,4
04.01.2016 01:25:00,2,0,20,"0,45",8388608,93952,"1,12",0,0,108,0,0,4
04.01.2016 01:30:00,2,0,20,"0,45",8388608,66270,"0,79",0,0,108,0,0,4
04.01.2016 01:35:00,2,0,21,"0,47",8388608,121635,"1,45",0,55,108,0,0,4
04.01.2016 01:40:00,2,0,20,"0,44",8388608,72142,"0,86",0,0,108,0,0,4
04.01.2016 01:45:00,2,0,21,"0,46",8388608,99824,"1,19",0,0,108,0,0,4
04.01.2016 01:50:00,2,0,20,"0,44",8388608,60398,"0,72",0,0,108,0,0,4
04.01.2016 01:55:00,2,0,20,"0,44",8388608,66270,"0,79",0,0,108,0,0,4
04.01.2016 02:00:00,2,0,20,"0,45",8388608,60398,"0,72",0,0,108,0,0,4
04.01.2016 02:05:00,2,0,21,"0,47",8388608,49493,"0,59",0,55,108,0,0,4
04.01.2016 02:10:00,2,0,20,"0,45",8388608,71303,"0,85",0,0,108,0,0,4
04.01.2016 02:15:00,2,0,20,"0,46",8388608,0,0,0,0,108,0,0,4
04.01.2016 02:20:00,2,0,20,"0,45",8388608,0,0,0,0,108,0,0,4
04.01.2016 02:25:00,2,0,20,"0,46",8388608,0,0,0,0,108,0,0,4
04.01.2016 02:30:00,2,0,20,"0,44",8388608,27682,"0,33",0,0,108,0,0,4
04.01.2016 02:35:00,2,0,21,"0,47",8388608,49493,"0,59",0,55,108,0,0,4
04.01.2016 02:40:00,2,0,20,"0,45",8388608,27682,"0,33",0,0,108,0,0,4
04.01.2016 02:45:00,2,0,20,"0,44",8388608,77175,"0,92",0,0,108,0,0,4
04.01.2016 02:50:00,2,0,20,"0,44",8388608,15938,"0,19",0,0,108,0,0,4
04.01.2016 02:55:00,2,0,20,"0,45",8388608,0,0,0,0,108,0,0,4
04.01.2016 03:00:00,2,0,20,"0,44",8388608,49493,"0,59",0,0,108,0,0,4
04.01.2016 03:05:00,2,0,21,"0,47",8388608,127507,"1,52",0,55,108,0,0,4
04.01.2016 03:10:00,2,0,21,"0,47",8388608,77175,"0,92",0,10,108,0,0,4
04.01.2016 03:15:00,2,0,19,"0,42",8388608,99824,"1,19",0,0,108,0,0,4
04.01.2016 03:20:00,2,0,19,"0,42",8388608,0,0,0,0,108,0,0,4
04.01.2016 03:25:00,2,0,21,"0,46",8388608,72142,"0,86",0,0,108,0,0,4
